CustomerID,CustomerName,City,Segment,SignupDate,PreferredChannel
3890,Cliente 03890,Barcelona,Plus,2025-05-27,Tienda
3891,Cliente 03891,Vigo,Plus,2019-08-05,Mixto
3892,Cliente 03892,Valladolid,Básico,2021-06-28,Tienda
3893,Cliente 03893,Valencia,Plus,2019-02-14,Mixto
3894,Cliente 03894,Bilbao,Plus,2022-09-27,Mixto
3895,Cliente 03895,Santander,Básico,2024-06-22,Tienda
3896,Cliente 03896,Las Palmas,Plus,2019-04-09,Tienda
3897,Cliente 03897,Málaga,Plus,2022-11-05,Tienda
3898,Cliente 03898,Zaragoza,Plus,2021-11-27,Mixto
3899,Cliente 03899,Granada,Básico,2024-06-23,Online
3900,Cliente 03900,Zaragoza,Premium,2020-07-16,Tienda
3901,Cliente 03901,Valencia,Básico,2020-02-21,Tienda
3902,Cliente 03902,Valladolid,Básico,2019-08-31,Tienda
3903,Cliente 03903,Pamplona,Básico,2021-11-07,Mixto
3904,Cliente 03904,Sevilla,Básico,2022-05-31,Tienda
3905,Cliente 03905,Bilbao,Básico,2025-06-07,Online
3906,Cliente 03906,Palma,Básico,2022-04-05,Tienda
3907,Cliente 03907,Sevilla,Plus,2020-03-14,Mixto
3908,Cliente 03908,Alicante,Básico,2023-11-22,Tienda
3909,Cliente 03909,Bilbao,Premium,2019-06-07,Mixto
3910,Cliente 03910,Valencia,Básico,2021-06-01,Mixto
3911,Cliente 03911,Bilbao,Plus,2023-07-29,Mixto
3912,Cliente 03912,Santander,Premium,2020-10-11,Online
3913,Cliente 03913,Santander,Plus,2023-02-28,Tienda
3914,Cliente 03914,Las Palmas,Plus,2022-03-04,Mixto
3915,Cliente 03915,Murcia,Plus,2025-08-30,Mixto
3916,Cliente 03916,Gijón,Básico,2021-01-04,Online
3917,Cliente 03917,Sevilla,Básico,2025-05-05,Online
3918,Cliente 03918,Alicante,Básico,2023-05-19,Online
3919,Cliente 03919,Córdoba,Básico,2024-03-30,Mixto
3920,Cliente 03920,Córdoba,Básico,2020-03-07,Mixto
3921,Cliente 03921,Sevilla,Básico,2019-02-18,Tienda
3922,Cliente 03922,Córdoba,Premium,2024-02-11,Online
3923,Cliente 03923,Alicante,Premium,2022-05-12,Online
3924,Cliente 03924,Granada,Plus,2021-02-28,Mixto
3925,Cliente 03925,Sevilla,Plus,2025-04-09,Online
3926,Cliente 03926,Alicante,Básico,2021-04-14,Online
3927,Cliente 03927,Gijón,Básico,2022-01-13,Online
3928,Cliente 03928,Zaragoza,Plus,2024-01-26,Mixto
3929,Cliente 03929,Vigo,Plus,2025-09-25,Tienda
3930,Cliente 03930,Barcelona,Básico,2025-04-16,Online
3931,Cliente 03931,Córdoba,Básico,2023-07-26,Online
3932,Cliente 03932,Valladolid,Básico,2019-10-10,Mixto
3933,Cliente 03933,Sevilla,Básico,2019-10-07,Tienda
3934,Cliente 03934,Barcelona,Básico,2023-11-06,Tienda
3935,Cliente 03935,Vigo,Básico,2022-07-25,Online
3936,Cliente 03936,Bilbao,Plus,2019-12-07,Online
3937,Cliente 03937,Palma,Premium,2023-11-13,Mixto
3938,Cliente 03938,Barcelona,Básico,2025-08-05,Mixto
3939,Cliente 03939,Pamplona,Plus,2019-06-17,Tienda
3940,Cliente 03940,Las Palmas,Plus,2024-10-11,Mixto
3941,Cliente 03941,Santander,Básico,2021-05-30,Tienda
3942,Cliente 03942,Valencia,Plus,2021-10-13,Mixto
3943,Cliente 03943,Sevilla,Básico,2024-01-07,Online
3944,Cliente 03944,Valladolid,Plus,2020-02-06,Online
3945,Cliente 03945,Valladolid,Básico,2025-09-29,Mixto
3946,Cliente 03946,Gijón,Premium,2021-06-09,Mixto
3947,Cliente 03947,Santander,Premium,2020-03-09,Mixto
3948,Cliente 03948,Gijón,Básico,2023-10-30,Tienda
3949,Cliente 03949,Valencia,Básico,2020-07-07,Mixto
3950,Cliente 03950,Zaragoza,Básico,2024-06-05,Tienda
3951,Cliente 03951,Santander,Plus,2019-06-30,Online
3952,Cliente 03952,Las Palmas,Plus,2022-08-18,Tienda
3953,Cliente 03953,Granada,Básico,2021-10-26,Tienda
3954,Cliente 03954,Valladolid,Plus,2025-09-11,Tienda
3955,Cliente 03955,Madrid,Básico,2022-08-25,Mixto
3956,Cliente 03956,Palma,Básico,2025-06-23,Tienda
3957,Cliente 03957,Gijón,Básico,2020-09-27,Online
3958,Cliente 03958,Alicante,Básico,2022-04-25,Online
3959,Cliente 03959,Valencia,Básico,2024-09-11,Mixto
3960,Cliente 03960,Sevilla,Básico,2020-02-14,Online
3961,Cliente 03961,Granada,Básico,2025-06-29,Mixto
3962,Cliente 03962,Pamplona,Premium,2024-05-29,Online
3963,Cliente 03963,Vigo,Básico,2023-09-27,Tienda
3964,Cliente 03964,Barcelona,Premium,2020-09-13,Mixto
3965,Cliente 03965,Alicante,Plus,2024-09-21,Tienda
3966,Cliente 03966,Gijón,Plus,2024-11-24,Mixto
3967,Cliente 03967,Alicante,Básico,2021-01-17,Online
3968,Cliente 03968,Valladolid,Plus,2023-02-09,Tienda
3969,Cliente 03969,Palma,Básico,2019-06-04,Tienda
3970,Cliente 03970,Bilbao,Básico,2021-10-04,Mixto
3971,Cliente 03971,Zaragoza,Básico,2020-01-21,Online
3972,Cliente 03972,Vigo,Básico,2022-11-23,Online
3973,Cliente 03973,Barcelona,Premium,2022-11-03,Tienda
3974,Cliente 03974,Barcelona,Premium,2022-09-23,Mixto
3975,Cliente 03975,Murcia,Plus,2023-09-27,Mixto
3976,Cliente 03976,Vigo,Básico,2025-06-21,Mixto
3977,Cliente 03977,Alicante,Premium,2020-05-17,Tienda
3978,Cliente 03978,Valladolid,Plus,2020-07-01,Tienda
3979,Cliente 03979,Las Palmas,Básico,2020-07-04,Mixto
3980,Cliente 03980,Barcelona,Básico,2025-06-30,Mixto
3981,Cliente 03981,Zaragoza,Plus,2019-08-25,Mixto
3982,Cliente 03982,Barcelona,Básico,2019-03-22,Mixto
3983,Cliente 03983,Vigo,Básico,2020-02-15,Mixto
3984,Cliente 03984,Vigo,Plus,2024-05-20,Online
3985,Cliente 03985,Bilbao,Básico,2023-01-21,Online
3986,Cliente 03986,Zaragoza,Básico,2025-06-08,Mixto
3987,Cliente 03987,Zaragoza,Básico,2020-06-06,Tienda
3988,Cliente 03988,Santander,Plus,2021-10-04,Online
3989,Cliente 03989,Palma,Premium,2022-11-20,Tienda
3990,Cliente 03990,Vigo,Plus,2019-07-06,Tienda
3991,Cliente 03991,Palma,Plus,2025-06-05,Mixto
3992,Cliente 03992,Córdoba,Plus,2024-08-18,Mixto
3993,Cliente 03993,Las Palmas,Plus,2020-01-03,Online
3994,Cliente 03994,Zaragoza,Básico,2024-11-24,Tienda
3995,Cliente 03995,Granada,Básico,2022-02-21,Online
3996,Cliente 03996,Córdoba,Plus,2021-05-09,Mixto
3997,Cliente 03997,Vigo,Plus,2025-08-15,Online
3998,Cliente 03998,Pamplona,Básico,2022-08-18,Tienda
3999,Cliente 03999,Bilbao,Premium,2020-08-03,Tienda
4000,Cliente 04000,Barcelona,Plus,2024-08-31,Tienda
4001,Cliente 04001,Valladolid,Básico,2024-01-04,Tienda
4002,Cliente 04002,Zaragoza,Básico,2020-05-05,Tienda
4003,Cliente 04003,Murcia,Básico,2023-09-28,Tienda
4004,Cliente 04004,Bilbao,Básico,2023-05-27,Online
4005,Cliente 04005,Murcia,Básico,2020-12-04,Tienda
4006,Cliente 04006,Murcia,Básico,2022-01-05,Tienda
4007,Cliente 04007,Málaga,Básico,2024-11-15,Online
4008,Cliente 04008,Vigo,Básico,2020-03-21,Mixto
4009,Cliente 04009,Valladolid,Plus,2024-01-21,Online
4010,Cliente 04010,Palma,Plus,2024-10-26,Mixto
4011,Cliente 04011,Valencia,Básico,2025-07-22,Online
4012,Cliente 04012,Valladolid,Básico,2021-04-09,Mixto
4013,Cliente 04013,Sevilla,Básico,2020-11-12,Online
4014,Cliente 04014,Zaragoza,Básico,2025-07-16,Tienda
4015,Cliente 04015,Murcia,Básico,2022-03-28,Online
4016,Cliente 04016,Valencia,Básico,2022-12-25,Tienda
4017,Cliente 04017,Murcia,Básico,2022-08-04,Online
4018,Cliente 04018,Bilbao,Premium,2022-08-08,Mixto
4019,Cliente 04019,Granada,Básico,2023-05-16,Tienda
4020,Cliente 04020,Granada,Plus,2021-12-17,Mixto
4021,Cliente 04021,Madrid,Básico,2021-09-29,Tienda
4022,Cliente 04022,Valladolid,Básico,2021-10-21,Tienda
4023,Cliente 04023,Alicante,Premium,2023-08-05,Mixto
4024,Cliente 04024,Málaga,Básico,2024-09-21,Online
4025,Cliente 04025,Palma,Plus,2022-11-19,Tienda
4026,Cliente 04026,Gijón,Premium,2023-09-28,Tienda
4027,Cliente 04027,Málaga,Plus,2021-11-21,Tienda
4028,Cliente 04028,Barcelona,Básico,2024-05-31,Online
4029,Cliente 04029,Málaga,Básico,2021-12-12,Tienda
4030,Cliente 04030,Bilbao,Básico,2019-05-22,Tienda
4031,Cliente 04031,Málaga,Básico,2020-10-30,Tienda
4032,Cliente 04032,Bilbao,Básico,2024-03-02,Online
4033,Cliente 04033,Valencia,Premium,2019-08-11,Tienda
4034,Cliente 04034,Pamplona,Plus,2020-07-26,Mixto
4035,Cliente 04035,Valencia,Básico,2024-06-08,Online
4036,Cliente 04036,Córdoba,Básico,2025-02-09,Tienda
4037,Cliente 04037,Córdoba,Plus,2021-11-27,Mixto
4038,Cliente 04038,Alicante,Premium,2021-11-06,Mixto
4039,Cliente 04039,Santander,Básico,2022-07-25,Online
4040,Cliente 04040,Madrid,Básico,2024-05-22,Tienda
4041,Cliente 04041,Zaragoza,Premium,2022-04-14,Online
4042,Cliente 04042,Sevilla,Premium,2020-03-19,Mixto
4043,Cliente 04043,Valladolid,Premium,2022-01-06,Tienda
4044,Cliente 04044,Alicante,Básico,2020-10-12,Tienda
4045,Cliente 04045,Santander,Básico,2023-10-15,Online
4046,Cliente 04046,Málaga,Básico,2019-12-31,Tienda
4047,Cliente 04047,Bilbao,Básico,2023-04-05,Online
4048,Cliente 04048,Santander,Premium,2019-11-28,Mixto
4049,Cliente 04049,Córdoba,Básico,2025-10-20,Tienda
4050,Cliente 04050,Vigo,Plus,2023-06-24,Tienda
4051,Cliente 04051,Palma,Premium,2019-12-22,Mixto
4052,Cliente 04052,Palma,Premium,2025-09-16,Online
4053,Cliente 04053,Murcia,Plus,2023-01-05,Online
4054,Cliente 04054,Vigo,Premium,2023-03-31,Tienda
4055,Cliente 04055,Sevilla,Básico,2019-06-11,Mixto
4056,Cliente 04056,Pamplona,Básico,2020-04-24,Online
4057,Cliente 04057,Sevilla,Básico,2024-08-27,Mixto
4058,Cliente 04058,Palma,Premium,2022-04-10,Tienda
4059,Cliente 04059,Zaragoza,Premium,2023-04-25,Tienda
4060,Cliente 04060,Alicante,Básico,2025-11-28,Tienda
4061,Cliente 04061,Córdoba,Básico,2021-12-30,Online
4062,Cliente 04062,Santander,Básico,2021-08-31,Online
4063,Cliente 04063,Gijón,Básico,2024-08-12,Mixto
4064,Cliente 04064,Bilbao,Plus,2019-06-18,Tienda
4065,Cliente 04065,Sevilla,Básico,2022-03-08,Tienda
4066,Cliente 04066,Granada,Plus,2024-12-24,Mixto
4067,Cliente 04067,Palma,Plus,2020-08-05,Online
4068,Cliente 04068,Barcelona,Básico,2021-02-16,Tienda
4069,Cliente 04069,Gijón,Básico,2022-04-22,Tienda
4070,Cliente 04070,Alicante,Premium,2019-07-09,Online
4071,Cliente 04071,Madrid,Plus,2019-07-01,Mixto
4072,Cliente 04072,Gijón,Básico,2025-04-13,Mixto
4073,Cliente 04073,Valladolid,Básico,2020-07-20,Online
4074,Cliente 04074,Alicante,Premium,2024-02-12,Mixto
4075,Cliente 04075,Granada,Plus,2021-12-25,Online
4076,Cliente 04076,Palma,Plus,2024-04-27,Mixto
4077,Cliente 04077,Palma,Plus,2021-04-23,Mixto
4078,Cliente 04078,Alicante,Premium,2025-02-13,Online
4079,Cliente 04079,Sevilla,Básico,2021-08-05,Tienda
4080,Cliente 04080,Valencia,Plus,2024-07-16,Mixto
4081,Cliente 04081,Granada,Básico,2024-10-26,Online
4082,Cliente 04082,Sevilla,Plus,2022-01-08,Tienda
4083,Cliente 04083,Las Palmas,Premium,2023-09-01,Tienda
4084,Cliente 04084,Bilbao,Premium,2019-10-31,Online
4085,Cliente 04085,Bilbao,Básico,2022-06-22,Online
4086,Cliente 04086,Valladolid,Plus,2021-08-12,Online
4087,Cliente 04087,Gijón,Premium,2025-09-05,Tienda
4088,Cliente 04088,Murcia,Premium,2025-07-15,Tienda
4089,Cliente 04089,Valencia,Plus,2024-06-25,Tienda
4090,Cliente 04090,Bilbao,Básico,2025-08-22,Online
4091,Cliente 04091,Valencia,Básico,2025-10-30,Online
4092,Cliente 04092,Granada,Premium,2024-05-16,Tienda
4093,Cliente 04093,Zaragoza,Plus,2023-02-26,Online
4094,Cliente 04094,Málaga,Plus,2020-06-06,Tienda
4095,Cliente 04095,Barcelona,Plus,2024-09-15,Tienda
4096,Cliente 04096,Palma,Básico,2020-05-12,Tienda
4097,Cliente 04097,Santander,Básico,2020-04-18,Tienda
4098,Cliente 04098,Murcia,Plus,2025-02-26,Mixto
4099,Cliente 04099,Alicante,Básico,2019-10-20,Online
4100,Cliente 04100,Sevilla,Plus,2019-12-29,Mixto
4101,Cliente 04101,Valencia,Plus,2022-07-30,Online
4102,Cliente 04102,Vigo,Plus,2023-02-02,Online
4103,Cliente 04103,Barcelona,Básico,2019-04-27,Tienda
4104,Cliente 04104,Palma,Plus,2021-08-24,Online
4105,Cliente 04105,Zaragoza,Básico,2020-07-29,Tienda
4106,Cliente 04106,Madrid,Básico,2021-02-10,Mixto
4107,Cliente 04107,Las Palmas,Básico,2020-04-07,Mixto
4108,Cliente 04108,Pamplona,Básico,2023-09-28,Tienda
4109,Cliente 04109,Barcelona,Premium,2022-04-23,Mixto
4110,Cliente 04110,Gijón,Premium,2025-09-18,Tienda
4111,Cliente 04111,Las Palmas,Básico,2019-01-22,Online
4112,Cliente 04112,Vigo,Plus,2024-06-10,Mixto
4113,Cliente 04113,Barcelona,Básico,2025-05-14,Online
4114,Cliente 04114,Granada,Plus,2022-05-27,Online
4115,Cliente 04115,Madrid,Premium,2023-11-23,Online
4116,Cliente 04116,Santander,Plus,2022-01-31,Online
4117,Cliente 04117,Alicante,Básico,2023-03-01,Online
4118,Cliente 04118,Málaga,Básico,2025-05-08,Online
4119,Cliente 04119,Madrid,Básico,2022-09-17,Tienda
4120,Cliente 04120,Valladolid,Premium,2023-01-17,Mixto
4121,Cliente 04121,Barcelona,Plus,2025-11-27,Mixto
4122,Cliente 04122,Valladolid,Básico,2022-06-23,Online
4123,Cliente 04123,Vigo,Básico,2020-03-18,Online
4124,Cliente 04124,Bilbao,Premium,2023-10-12,Tienda
4125,Cliente 04125,Bilbao,Básico,2023-11-07,Online
4126,Cliente 04126,Sevilla,Plus,2020-08-29,Tienda
4127,Cliente 04127,Bilbao,Plus,2024-02-06,Tienda
4128,Cliente 04128,Valencia,Básico,2019-06-12,Mixto
4129,Cliente 04129,Bilbao,Básico,2021-03-28,Online
4130,Cliente 04130,Alicante,Básico,2024-12-25,Tienda
4131,Cliente 04131,Zaragoza,Básico,2023-04-28,Tienda
4132,Cliente 04132,Gijón,Plus,2023-04-02,Mixto
4133,Cliente 04133,Gijón,Plus,2023-05-07,Online
4134,Cliente 04134,Vigo,Básico,2020-02-26,Mixto
4135,Cliente 04135,Las Palmas,Básico,2025-09-23,Mixto
4136,Cliente 04136,Zaragoza,Básico,2021-01-31,Online
4137,Cliente 04137,Santander,Básico,2024-07-03,Tienda
4138,Cliente 04138,Sevilla,Plus,2025-12-05,Tienda
4139,Cliente 04139,Palma,Plus,2020-09-07,Online
4140,Cliente 04140,Palma,Plus,2023-06-10,Tienda
4141,Cliente 04141,Vigo,Básico,2019-04-19,Tienda
4142,Cliente 04142,Las Palmas,Plus,2023-06-14,Mixto
4143,Cliente 04143,Gijón,Básico,2022-02-01,Online
4144,Cliente 04144,Santander,Premium,2019-07-04,Tienda
4145,Cliente 04145,Murcia,Plus,2023-09-14,Online
4146,Cliente 04146,Granada,Premium,2025-10-12,Tienda
4147,Cliente 04147,Sevilla,Básico,2025-03-31,Tienda
4148,Cliente 04148,Santander,Básico,2024-11-26,Tienda
4149,Cliente 04149,Sevilla,Plus,2022-11-01,Tienda
4150,Cliente 04150,Granada,Básico,2025-04-22,Online
4151,Cliente 04151,Murcia,Plus,2021-03-01,Online
4152,Cliente 04152,Pamplona,Básico,2024-01-15,Tienda
4153,Cliente 04153,Valencia,Premium,2023-11-20,Online
4154,Cliente 04154,Palma,Básico,2023-01-23,Mixto
4155,Cliente 04155,Santander,Premium,2024-10-31,Tienda
4156,Cliente 04156,Madrid,Básico,2024-07-02,Mixto
4157,Cliente 04157,Bilbao,Básico,2023-02-12,Online
4158,Cliente 04158,Barcelona,Básico,2025-11-02,Tienda
4159,Cliente 04159,Zaragoza,Básico,2022-11-21,Online
4160,Cliente 04160,Murcia,Premium,2023-06-16,Mixto
4161,Cliente 04161,Alicante,Premium,2020-04-27,Tienda
4162,Cliente 04162,Bilbao,Premium,2021-04-01,Tienda
4163,Cliente 04163,Valencia,Premium,2025-05-01,Tienda
4164,Cliente 04164,Sevilla,Plus,2022-06-26,Online
4165,Cliente 04165,Santander,Básico,2022-07-30,Tienda
4166,Cliente 04166,Pamplona,Premium,2024-09-17,Mixto
4167,Cliente 04167,Sevilla,Básico,2021-04-13,Online
4168,Cliente 04168,Sevilla,Plus,2020-11-09,Mixto
4169,Cliente 04169,Madrid,Básico,2019-01-23,Mixto
4170,Cliente 04170,Pamplona,Plus,2020-08-14,Mixto
4171,Cliente 04171,Córdoba,Básico,2022-08-01,Mixto
4172,Cliente 04172,Vigo,Básico,2024-01-27,Online
4173,Cliente 04173,Zaragoza,Básico,2021-04-21,Tienda
4174,Cliente 04174,Alicante,Básico,2022-02-09,Online
4175,Cliente 04175,Barcelona,Básico,2020-07-20,Mixto
4176,Cliente 04176,Córdoba,Básico,2024-09-18,Online
4177,Cliente 04177,Valladolid,Básico,2022-09-03,Mixto
4178,Cliente 04178,Zaragoza,Plus,2020-01-03,Online
4179,Cliente 04179,Córdoba,Básico,2023-04-08,Online
4180,Cliente 04180,Alicante,Plus,2021-05-08,Online
4181,Cliente 04181,Murcia,Básico,2020-11-16,Tienda
4182,Cliente 04182,Sevilla,Plus,2025-01-19,Online
4183,Cliente 04183,Madrid,Básico,2023-11-19,Online
4184,Cliente 04184,Santander,Básico,2019-12-12,Online
4185,Cliente 04185,Zaragoza,Plus,2024-04-24,Online
4186,Cliente 04186,Zaragoza,Plus,2024-01-16,Mixto
4187,Cliente 04187,Córdoba,Básico,2022-03-11,Tienda
4188,Cliente 04188,Bilbao,Básico,2020-02-15,Online
4189,Cliente 04189,Málaga,Básico,2022-05-06,Online
4190,Cliente 04190,Córdoba,Básico,2023-04-05,Online
4191,Cliente 04191,Valladolid,Básico,2019-12-04,Tienda
4192,Cliente 04192,Alicante,Plus,2021-05-21,Online
4193,Cliente 04193,Madrid,Básico,2023-11-29,Online
4194,Cliente 04194,Palma,Plus,2022-11-14,Online
4195,Cliente 04195,Palma,Básico,2025-12-11,Online
4196,Cliente 04196,Alicante,Básico,2020-07-07,Mixto
4197,Cliente 04197,Valencia,Básico,2024-06-11,Online
4198,Cliente 04198,Valencia,Básico,2021-12-23,Tienda
4199,Cliente 04199,Vigo,Básico,2020-07-24,Tienda
4200,Cliente 04200,Córdoba,Plus,2025-08-28,Mixto
4201,Cliente 04201,Gijón,Plus,2023-05-12,Online
4202,Cliente 04202,Bilbao,Básico,2022-09-30,Mixto
4203,Cliente 04203,Pamplona,Básico,2021-01-23,Mixto
4204,Cliente 04204,Bilbao,Premium,2025-03-02,Mixto
4205,Cliente 04205,Alicante,Básico,2019-03-19,Mixto
4206,Cliente 04206,Valencia,Básico,2019-10-22,Online
4207,Cliente 04207,Santander,Premium,2020-04-04,Mixto
4208,Cliente 04208,Zaragoza,Básico,2023-07-28,Mixto
4209,Cliente 04209,Gijón,Básico,2019-09-20,Online
4210,Cliente 04210,Zaragoza,Básico,2024-07-30,Online
4211,Cliente 04211,Gijón,Plus,2020-05-15,Mixto
4212,Cliente 04212,Palma,Básico,2023-09-26,Online
4213,Cliente 04213,Barcelona,Plus,2024-07-26,Mixto
4214,Cliente 04214,Sevilla,Básico,2025-02-23,Tienda
4215,Cliente 04215,Córdoba,Básico,2021-01-18,Tienda
4216,Cliente 04216,Sevilla,Básico,2019-07-10,Online
4217,Cliente 04217,Bilbao,Plus,2024-04-18,Tienda
4218,Cliente 04218,Las Palmas,Básico,2022-02-20,Tienda
4219,Cliente 04219,Bilbao,Plus,2025-08-22,Mixto
4220,Cliente 04220,Valencia,Básico,2020-04-25,Online
4221,Cliente 04221,Alicante,Básico,2023-01-07,Online
4222,Cliente 04222,Córdoba,Básico,2019-11-01,Online
4223,Cliente 04223,Vigo,Básico,2022-05-25,Online
4224,Cliente 04224,Santander,Básico,2019-01-03,Mixto
4225,Cliente 04225,Valencia,Plus,2024-04-01,Online
4226,Cliente 04226,Murcia,Premium,2023-03-27,Online
4227,Cliente 04227,Bilbao,Plus,2019-09-06,Mixto
4228,Cliente 04228,Santander,Plus,2022-06-30,Online
4229,Cliente 04229,Las Palmas,Básico,2021-12-30,Online
4230,Cliente 04230,Barcelona,Plus,2023-09-18,Tienda
4231,Cliente 04231,Córdoba,Básico,2022-06-28,Tienda
4232,Cliente 04232,Madrid,Plus,2022-03-19,Mixto
4233,Cliente 04233,Bilbao,Premium,2024-10-25,Tienda
4234,Cliente 04234,Córdoba,Básico,2022-08-19,Online
4235,Cliente 04235,Las Palmas,Premium,2024-09-12,Tienda
4236,Cliente 04236,Vigo,Plus,2025-03-12,Mixto
4237,Cliente 04237,Valladolid,Básico,2024-12-08,Tienda
4238,Cliente 04238,Granada,Premium,2025-09-08,Tienda
4239,Cliente 04239,Valladolid,Básico,2023-11-19,Tienda
4240,Cliente 04240,Barcelona,Básico,2022-12-06,Tienda
4241,Cliente 04241,Barcelona,Básico,2022-09-18,Tienda
4242,Cliente 04242,Vigo,Plus,2020-06-06,Online
4243,Cliente 04243,Madrid,Básico,2024-10-17,Tienda
4244,Cliente 04244,Málaga,Premium,2023-11-08,Online
4245,Cliente 04245,Madrid,Básico,2025-02-10,Tienda
4246,Cliente 04246,Zaragoza,Básico,2023-11-29,Tienda
4247,Cliente 04247,Valladolid,Plus,2022-05-13,Online
4248,Cliente 04248,Sevilla,Básico,2021-01-24,Online
4249,Cliente 04249,Palma,Plus,2025-11-24,Mixto
4250,Cliente 04250,Pamplona,Básico,2024-02-19,Online
4251,Cliente 04251,Barcelona,Premium,2025-02-14,Online
4252,Cliente 04252,Barcelona,Plus,2023-02-04,Online
4253,Cliente 04253,Bilbao,Básico,2022-07-28,Tienda
4254,Cliente 04254,Gijón,Básico,2019-03-29,Online
4255,Cliente 04255,Murcia,Básico,2019-06-27,Mixto
4256,Cliente 04256,Alicante,Premium,2023-12-12,Tienda
4257,Cliente 04257,Madrid,Plus,2020-07-27,Online
4258,Cliente 04258,Vigo,Básico,2019-07-29,Tienda
4259,Cliente 04259,Barcelona,Básico,2024-06-07,Online
4260,Cliente 04260,Córdoba,Premium,2023-05-06,Online
4261,Cliente 04261,Valencia,Básico,2019-10-12,Tienda
4262,Cliente 04262,Granada,Plus,2022-07-01,Online
4263,Cliente 04263,Zaragoza,Plus,2022-04-15,Mixto
4264,Cliente 04264,Sevilla,Básico,2019-01-10,Tienda
4265,Cliente 04265,Málaga,Básico,2023-03-27,Online
4266,Cliente 04266,Madrid,Básico,2021-10-10,Mixto
4267,Cliente 04267,Valencia,Básico,2025-02-23,Tienda
4268,Cliente 04268,Valladolid,Premium,2019-10-23,Online
4269,Cliente 04269,Zaragoza,Plus,2024-12-05,Tienda
4270,Cliente 04270,Málaga,Plus,2019-01-17,Mixto
4271,Cliente 04271,Gijón,Básico,2024-05-07,Tienda
4272,Cliente 04272,Valencia,Básico,2024-06-23,Tienda
4273,Cliente 04273,Murcia,Plus,2021-11-08,Tienda
4274,Cliente 04274,Sevilla,Básico,2020-12-18,Online
4275,Cliente 04275,Palma,Básico,2019-12-30,Online
4276,Cliente 04276,Zaragoza,Básico,2021-05-18,Tienda
4277,Cliente 04277,Madrid,Plus,2023-09-08,Mixto
4278,Cliente 04278,Barcelona,Plus,2024-01-27,Tienda
4279,Cliente 04279,Granada,Básico,2020-04-08,Online
4280,Cliente 04280,Barcelona,Premium,2019-01-29,Tienda
4281,Cliente 04281,Gijón,Básico,2022-12-05,Online
4282,Cliente 04282,Santander,Básico,2023-01-24,Online
4283,Cliente 04283,Palma,Básico,2025-11-11,Tienda
4284,Cliente 04284,Zaragoza,Plus,2024-04-29,Online
4285,Cliente 04285,Vigo,Básico,2022-11-07,Mixto
4286,Cliente 04286,Pamplona,Básico,2023-02-21,Tienda
4287,Cliente 04287,Valencia,Básico,2023-07-09,Tienda
4288,Cliente 04288,Pamplona,Plus,2022-02-28,Mixto
4289,Cliente 04289,Santander,Plus,2023-09-28,Tienda
4290,Cliente 04290,Valencia,Básico,2020-05-14,Mixto
4291,Cliente 04291,Madrid,Premium,2024-10-23,Mixto
4292,Cliente 04292,Córdoba,Básico,2025-01-11,Tienda
4293,Cliente 04293,Barcelona,Básico,2022-01-16,Online
4294,Cliente 04294,Valladolid,Plus,2022-03-13,Online
4295,Cliente 04295,Barcelona,Plus,2022-06-25,Mixto
4296,Cliente 04296,Córdoba,Básico,2024-09-20,Online
4297,Cliente 04297,Bilbao,Plus,2020-03-25,Mixto
4298,Cliente 04298,Barcelona,Básico,2021-05-22,Online
4299,Cliente 04299,Barcelona,Plus,2023-04-21,Tienda
4300,Cliente 04300,Sevilla,Plus,2023-11-08,Online
4301,Cliente 04301,Las Palmas,Premium,2021-01-25,Mixto
4302,Cliente 04302,Barcelona,Básico,2019-10-27,Online
4303,Cliente 04303,Gijón,Plus,2022-07-21,Tienda
4304,Cliente 04304,Valladolid,Plus,2023-06-21,Mixto
4305,Cliente 04305,Zaragoza,Básico,2024-05-13,Online
4306,Cliente 04306,Pamplona,Básico,2019-01-08,Online
4307,Cliente 04307,Alicante,Premium,2019-02-14,Mixto
4308,Cliente 04308,Córdoba,Básico,2021-09-14,Mixto
4309,Cliente 04309,Sevilla,Plus,2022-12-12,Online
4310,Cliente 04310,Córdoba,Básico,2019-01-10,Tienda
4311,Cliente 04311,Valladolid,Plus,2020-03-19,Online
4312,Cliente 04312,Pamplona,Básico,2021-12-06,Online
4313,Cliente 04313,Palma,Premium,2020-12-15,Tienda
4314,Cliente 04314,Córdoba,Plus,2023-12-22,Online
4315,Cliente 04315,Málaga,Básico,2019-03-30,Tienda
4316,Cliente 04316,Madrid,Plus,2025-03-20,Online
4317,Cliente 04317,Valencia,Plus,2020-03-09,Mixto
4318,Cliente 04318,Granada,Básico,2022-01-31,Tienda
4319,Cliente 04319,Vigo,Básico,2025-11-26,Online
4320,Cliente 04320,Málaga,Plus,2023-08-21,Mixto
4321,Cliente 04321,Córdoba,Plus,2025-12-27,Mixto
4322,Cliente 04322,Madrid,Básico,2019-02-20,Online
4323,Cliente 04323,Madrid,Premium,2024-01-14,Mixto
4324,Cliente 04324,Las Palmas,Básico,2019-07-13,Online
4325,Cliente 04325,Alicante,Básico,2023-04-13,Online
4326,Cliente 04326,Santander,Plus,2021-04-13,Tienda
4327,Cliente 04327,Vigo,Básico,2024-06-09,Online
4328,Cliente 04328,Bilbao,Básico,2019-11-14,Tienda
4329,Cliente 04329,Gijón,Básico,2025-04-10,Tienda
